COD_PRODUCTO,COD_CATEGORIA,COD_CLIENTE,COD_PAIS,COD_VENDEDOR,COD_SUCURSAL,Fecha,Cantidad_Vendida,Monto_Vendido,Precio,Comision_Comercial
P00015,C00002,CLI00571,PAR,V00043,SUC00009,30/1/2020,8,90.000,11250,"0,63"
P00015,C00002,CLI00571,PAR,V00043,SUC00009,31/3/2020,8,90.000,11250,"0,63"
P00015,C00002,CLI00571,URU,V00010,SUC00034,11/4/2019,34,670.000,"19705,88235",87.100
P00015,C00002,CLI00426,CHI,V00008,SUC00033,16/11/2016,23,350.000,"15217,3913",45.500
P00015,C00002,CLI00426,ESP,V00045,SUC00008,16/11/2016,6,70.000,"11666,66667","0,42"
P00015,C00002,CLI00339,CHI,V00030,SUC00051,25/3/2017,31,470.000,"15161,29032",89.300
P00015,C00002,CLI00339,ECU,V00050,SUC00023,17/12/2018,7,110.000,"15714,28571",22.000
P00015,C00002,CLI00568,ARG,V00058,SUC00024,10/9/2019,4,60.000,15000,"0,42"
P00015,C00002,CLI00568,CHI,V00062,SUC00020,19/12/2017,15,210.000,14000,10.500
P00015,C00002,CLI00568,CHI,V00062,SUC00020,19/12/2020,15,210.000,14000,10.500
P00015,C00002,CLI00568,CHI,V00052,SUC00003,28/12/2017,17,260.000,"15294,11765",49.400
P00015,C00002,CLI00568,CHI,V00052,SUC00003,28/12/2020,17,260.000,"15294,11765",49.400
P00015,C00002,CLI00476,COL,V00018,SUC00038,15/1/2017,42,810.000,"19285,71429",153.900
P00015,C00002,CLI00449,HON,V00057,SUC00015,26/9/2017,31,480.000,"15483,87097",62.400
P00015,C00002,CLI00449,HON,V00057,SUC00015,5/6/2019,31,780.000,"25161,29032",46.800
P00015,C00002,CLI00662,COL,V00051,SUC00001,20/10/2016,39,780.000,20000,54.600
P00015,C00002,CLI00662,COL,V00051,SUC00001,20/10/2020,39,780.000,20000,54.600
P00015,C00002,CLI00662,PAR,V00002,SUC00047,10/3/2018,17,280.000,"16470,58824",19.600
P00015,C00002,CLI00662,PAR,V00002,SUC00047,10/3/2021,17,280.000,"16470,58824",19.600
P00015,C00002,CLI00633,MEX,V00019,SUC00005,3/7/2016,34,680.000,20000,88.400
P00015,C00002,CLI00579,COL,V00046,SUC00019,2/3/2019,45,580.000,"12888,88889",52.200
P00015,C00002,CLI00707,MEX,V00019,SUC00005,6/8/2016,46,580.000,"12608,69565",63.800
P00015,C00002,CLI00707,MEX,V00019,SUC00005,6/8/2020,46,580.000,"12608,69565",63.800
P00015,C00002,CLI00031,PER,V00009,SUC00055,19/6/2017,9,100.000,"11111,11111",11.000
P00015,C00002,CLI00031,PER,V00009,SUC00055,19/6/2020,9,100.000,"11111,11111",11.000
P00015,C00002,CLI00031,DOM,V00035,SUC00016,2/9/2019,34,650.000,"19117,64706",97.500
P00015,C00002,CLI00236,ESP,V00061,SUC00014,19/7/2017,9,180.000,20000,18.000
P00015,C00002,CLI00236,ESP,V00061,SUC00014,19/7/2020,9,180.000,20000,18.000
P00015,C00002,CLI00236,MEX,V00047,SUC00056,11/8/2018,20,310.000,15500,24.800
P00015,C00002,CLI00236,MEX,V00047,SUC00056,11/8/2021,20,310.000,15500,24.800
P00015,C00002,CLI00487,HON,V00034,SUC00062,28/7/2019,27,420.000,"15555,55556",71.400
P00015,C00002,CLI00297,ECU,V00029,SUC00025,26/12/2017,47,950.000,"20212,76596",190.000
P00015,C00002,CLI00297,ECU,V00029,SUC00025,26/12/2020,47,950.000,"20212,76596",190.000
P00015,C00002,CLI00297,MEX,V00048,SUC00053,26/12/2017,4,50.000,12500,"0,5"
P00015,C00002,CLI00297,MEX,V00048,SUC00053,26/12/2020,4,50.000,12500,"0,5"
P00015,C00002,CLI00776,CHI,V00062,SUC00020,16/4/2018,32,810.000,"25312,5",129.600
P00015,C00002,CLI00776,CHI,V00062,SUC00020,16/4/2021,32,-810.000,"-25312,5",129.600
P00015,C00002,CLI00776,COL,V00046,SUC00019,23/6/2017,39,450.000,"11538,46154",90.000
P00015,C00002,CLI00776,COL,V00046,SUC00019,23/6/2020,39,450.000,"11538,46154",90.000
P00015,C00002,CLI00776,HON,V00006,SUC00030,20/11/2016,39,570.000,"14615,38462",79.800
P00015,C00002,CLI00575,PER,V00009,SUC00055,2/2/2018,27,310.000,"11481,48148",62.000
P00015,C00002,CLI00575,PER,V00009,SUC00055,2/2/2021,27,310.000,"11481,48148",62.000
P00015,C00002,CLI00334,ESP,V00026,SUC00046,15/4/2017,21,420.000,20000,63.000
P00015,C00002,CLI00334,MEX,V00021,SUC00064,27/2/2018,19,380.000,20000,72.200
P00015,C00002,CLI00334,MEX,V00021,SUC00064,27/2/2021,19,380.000,20000,72.200
P00015,C00002,CLI00424,COL,V00018,SUC00038,15/12/2016,5,140.000,28000,12.600
P00015,C00002,CLI00015,DOM,V00035,SUC00016,20/2/2018,30,620.000,"20666,66667",111.600
P00015,C00002,CLI00015,DOM,V00035,SUC00016,20/2/2021,30,620.000,"20666,66667",111.600
P00015,C00002,CLI00163,PER,V00013,SUC00036,14/8/2016,27,540.000,20000,81.000
P00015,C00002,CLI00163,PER,V00013,SUC00036,14/8/2020,27,540.000,20000,81.000
P00015,C00002,CLI00506,ESP,V00045,SUC00008,8/5/2018,48,990.000,20625,128.700
P00015,C00002,CLI00506,ESP,V00045,SUC00008,8/5/2021,48,990.000,20625,128.700
P00015,C00002,CLI00154,PAR,V00033,SUC00018,12/10/2017,42,1.130.000,"26904,7619",146.900
P00015,C00002,CLI00018,ECU,V00050,SUC00023,5/1/2016,11,310.000,"28181,81818",43.400
P00015,C00002,CLI00018,ECU,V00050,SUC00023,5/11/2019,11,310.000,"28181,81818",43.400
P00015,C00002,CLI00018,URU,V00027,SUC00065,3/4/2017,29,790.000,"27241,37931",86.900
P00015,C00002,CLI00521,PER,V00013,SUC00036,1/2/2017,50,910.000,18200,100.100
P00015,C00002,CLI00489,CHI,V00008,SUC00033,15/4/2017,14,240.000,"17142,85714",16.800
P00015,C00002,CLI00489,ECU,V00029,SUC00025,15/4/2017,18,420.000,"23333,33333",67.200
P00015,C00002,CLI00159,ECU,V00050,SUC00023,17/4/2019,40,600.000,15000,36.000
P00015,C00002,CLI00068,URU,V00010,SUC00034,29/5/2017,43,790.000,"18372,09302",63.200
P00015,C00002,CLI00763,PAR,V00025,SUC00049,7/3/2017,6,80.000,"13333,33333","0,8"
P00015,C00002,CLI00257,ESP,V00045,SUC00008,22/7/2018,26,470.000,"18076,92308",89.300
P00015,C00002,CLI00257,ESP,V00045,SUC00008,22/7/2021,26,470.000,"18076,92308",89.300
P00015,C00002,CLI00257,HON,V00034,SUC00062,1/3/2018,19,520.000,"27368,42105",67.600
P00015,C00002,CLI00257,HON,V00034,SUC00062,1/3/2021,19,520.000,"27368,42105",67.600
P00015,C00002,CLI00104,PER,V00038,SUC00035,15/8/2016,21,240.000,"11428,57143",33.600
P00015,C00002,CLI00104,PER,V00038,SUC00035,15/8/2020,21,240.000,"11428,57143",33.600
P00015,C00002,CLI00104,PER,V00013,SUC00036,11/2/2019,5,130.000,26000,18.200
P00015,C00002,CLI00240,HON,V00020,SUC00032,6/11/2018,26,370.000,"14230,76923",22.200
P00015,C00002,CLI00240,HON,V00020,SUC00032,6/11/2020,26,370.000,"14230,76923",22.200
P00015,C00002,CLI00649,CHI,V00030,SUC00051,18/9/2017,22,590.000,"26818,18182",100.300
P00015,C00002,CLI00649,URU,V00010,SUC00034,6/8/2016,38,1.020.000,"26842,10526",122.400
P00015,C00002,CLI00649,URU,V00010,SUC00034,6/8/2020,38,1.020.000,"26842,10526",122.400
P00015,C00002,CLI00743,ECU,V00050,SUC00023,5/5/2016,10,150.000,15000,10.500
P00015,C00002,CLI00743,ECU,V00050,SUC00023,5/5/2020,10,150.000,15000,10.500
P00015,C00002,CLI00743,GUA,V00011,SUC00028,7/12/2018,25,500.000,20000,30.000
P00015,C00002,CLI00743,PAR,V00044,SUC00042,7/12/2018,16,430.000,26875,81.700
P00015,C00002,CLI00090,ESP,V00026,SUC00046,16/12/2018,41,1.120.000,"27317,07317",134.400
P00015,C00002,CLI00090,HON,V00024,SUC00021,31/12/2016,47,1.290.000,"27446,80851",232.200
P00015,C00002,CLI00090,URU,V00065,SUC00039,30/4/2018,21,460.000,"21904,7619",46.000
P00015,C00002,CLI00090,URU,V00065,SUC00039,30/4/2021,21,460.000,"21904,7619",46.000
P00015,C00002,CLI00513,HON,V00034,SUC00062,27/1/2016,38,990.000,"26052,63158",89.100
P00015,C00002,CLI00513,HON,V00034,SUC00062,27/11/2019,38,990.000,"26052,63158",89.100
P00015,C00002,CLI00513,HON,V00020,SUC00032,9/1/2019,39,410.000,"10512,82051",32.800
P00015,C00002,CLI00513,DOM,V00004,SUC00041,5/8/2016,16,240.000,15000,21.600
P00015,C00002,CLI00513,DOM,V00004,SUC00041,5/8/2020,16,240.000,15000,21.600
P00015,C00002,CLI00703,COL,V00046,SUC00019,18/12/2016,12,220.000,"18333,33333",35.200
P00015,C00002,CLI00759,GUA,V00015,SUC00004,13/5/2019,22,330.000,15000,49.500
P00015,C00002,CLI00509,ESP,V00026,SUC00046,26/8/2019,21,570.000,"27142,85714",57.000
P00015,C00002,CLI00509,GUA,V00016,SUC00007,27/9/2018,6,100.000,"16666,66667",20.000
P00015,C00002,CLI00509,GUA,V00016,SUC00007,27/9/2021,6,100.000,"16666,66667",20.000
P00015,C00002,CLI00324,DOM,V00004,SUC00041,18/1/2019,5,140.000,28000,14.000
P00015,C00002,CLI00324,URU,V00041,SUC00058,1/5/2017,30,630.000,21000,69.300
P00015,C00002,CLI00262,GUA,V00005,SUC00013,13/5/2017,16,330.000,20625,19.800
P00015,C00002,CLI00262,MEX,V00014,SUC00048,21/8/2019,10,200.000,20000,20.000
P00015,C00002,CLI00595,CRI,V00055,SUC00052,28/9/2018,34,600.000,"17647,05882",108.000
P00015,C00002,CLI00595,CRI,V00055,SUC00052,28/9/2021,34,600.000,"17647,05882",108.000
P00015,C00002,CLI00595,CRI,V00003,SUC00026,24/9/2016,9,130.000,"14444,44444",14.300
P00015,C00002,CLI00595,CRI,V00003,SUC00026,24/9/2020,9,130.000,"14444,44444",14.300
P00015,C00002,CLI00316,PAR,V00044,SUC00042,15/7/2017,48,740.000,"15416,66667",118.400
P00015,C00002,CLI00316,PAR,V00044,SUC00042,15/7/2020,48,740.000,"15416,66667",118.400
P00015,C00002,CLI00026,COL,V00031,SUC00054,31/12/2018,8,90.000,11250,"0,99"
P00015,C00002,CLI00026,PER,V00037,SUC00010,20/6/2018,26,720.000,"27692,30769",122.400
P00015,C00002,CLI00026,PER,V00037,SUC00010,20/6/2021,26,720.000,"27692,30769",122.400
P00015,C00002,CLI00026,DOM,V00035,SUC00016,19/9/2019,46,1.260.000,"27391,30435",214.200
P00015,C00002,CLI00216,ARG,V00058,SUC00024,4/8/2017,44,570.000,"12954,54545",79.800
P00015,C00002,CLI00101,MEX,V00019,SUC00005,29/10/2016,5,60.000,12000,"0,42"
P00015,C00002,CLI00101,MEX,V00019,SUC00005,29/10/2020,5,60.000,12000,"0,42"
P00015,C00002,CLI00101,MEX,V00048,SUC00053,20/12/2016,8,200.000,25000,40.000
P00015,C00002,CLI00631,HON,V00024,SUC00021,13/8/2017,9,100.000,"11111,11111","0,7"
P00015,C00002,CLI00631,PER,V00009,SUC00055,13/3/2018,42,1.080.000,"25714,28571",172.800
P00015,C00002,CLI00631,PER,V00009,SUC00055,13/3/2021,42,1.080.000,"25714,28571",172.800
P00015,C00002,CLI00631,PER,V00013,SUC00036,4/3/2016,6,150.000,25000,15.000
P00015,C00002,CLI00631,PER,V00013,SUC00036,3/1/2020,6,150.000,25000,15.000
P00015,C00002,CLI00631,PER,V00013,SUC00036,4/3/2020,6,150.000,25000,15.000
P00015,C00002,CLI00322,GUA,V00056,SUC00017,13/3/2019,13,270.000,"20769,23077",24.300
P00015,C00002,CLI00095,COL,V00031,SUC00054,19/6/2018,6,90.000,15000,"0,54"
P00015,C00002,CLI00095,COL,V00031,SUC00054,19/6/2021,6,90.000,15000,"0,54"
P00015,C00002,CLI00345,COL,V00018,SUC00038,10/2/2018,48,690.000,14375,103.500
P00015,C00002,CLI00345,COL,V00018,SUC00038,10/2/2021,48,690.000,14375,103.500
P00015,C00002,CLI00345,MEX,V00021,SUC00064,16/8/2019,23,350.000,"15217,3913",59.500
P00015,C00002,CLI00345,URU,V00049,SUC00063,20/4/2017,17,350.000,"20588,23529",63.000
P00015,C00002,CLI00245,COL,V00031,SUC00054,13/7/2019,49,720.000,"14693,87755",86.400
P00015,C00002,CLI00171,DOM,V00028,SUC00044,14/9/2016,29,460.000,"15862,06897",87.400
P00015,C00002,CLI00171,DOM,V00028,SUC00044,14/9/2020,29,460.000,"15862,06897",87.400
P00015,C00002,CLI00171,URU,V00010,SUC00034,23/11/2017,19,430.000,"22631,57895",60.200
P00015,C00002,CLI00336,MEX,V00014,SUC00048,20/5/2018,41,870.000,"21219,5122",113.100
P00015,C00002,CLI00336,MEX,V00014,SUC00048,20/5/2021,41,870.000,"21219,5122",113.100
P00015,C00002,CLI00746,ECU,V00029,SUC00025,29/9/2016,5,110.000,22000,17.600
P00015,C00002,CLI00746,ECU,V00029,SUC00025,29/9/2020,5,110.000,22000,17.600
P00015,C00002,CLI00746,URU,V00027,SUC00065,24/12/2017,9,180.000,20000,30.600
P00015,C00002,CLI00746,URU,V00027,SUC00065,24/12/2020,9,180.000,20000,30.600
P00015,C00002,CLI00005,COL,V00039,SUC00012,29/4/2019,41,630.000,"15365,85366",119.700
P00015,C00002,CLI00138,CRI,V00060,SUC00022,11/4/2017,18,270.000,15000,32.400
P00015,C00002,CLI00138,PAR,V00002,SUC00047,1/2/2018,2,30.000,15000,"0,18"
P00015,C00002,CLI00138,PAR,V00002,SUC00047,1/2/2021,2,30.000,15000,"0,18"
P00015,C00002,CLI00138,PER,V00040,SUC00061,25/2/2017,14,270.000,"19285,71429",48.600
P00015,C00002,CLI00637,DOM,V00054,SUC00040,3/5/2017,29,380.000,"13103,44828",76.000
P00015,C00002,CLI00156,HON,V00024,SUC00021,22/1/2016,25,500.000,20000,90.000
P00015,C00002,CLI00156,HON,V00024,SUC00021,22/11/2019,25,500.000,20000,90.000
P00015,C00002,CLI00156,HON,V00006,SUC00030,31/5/2019,46,1.250.000,"27173,91304",62.500
P00015,C00002,CLI00156,MEX,V00048,SUC00053,29/4/2019,45,580.000,"12888,88889",58.000
P00015,C00002,CLI00357,PAR,V00025,SUC00049,29/7/2017,47,740.000,"15744,68085",37.000
P00015,C00002,CLI00357,PAR,V00025,SUC00049,29/7/2020,47,740.000,"15744,68085",37.000
P00015,C00002,CLI00218,COL,V00051,SUC00001,26/12/2018,3,70.000,"23333,33333",12.600
P00015,C00002,CLI00172,CHI,V00030,SUC00051,13/9/2016,28,430.000,"15357,14286",86.000
P00015,C00002,CLI00172,CHI,V00030,SUC00051,13/9/2020,28,430.000,"15357,14286",86.000
P00015,C00002,CLI00252,ECU,V00036,SUC00029,30/8/2017,17,180.000,"10588,23529",16.200
P00015,C00002,CLI00252,PER,V00038,SUC00035,6/10/2019,34,890.000,"26176,47059",62.300
P00015,C00002,CLI00103,CHI,V00052,SUC00003,10/5/2019,37,530.000,"14324,32432",74.200
P00015,C00002,CLI00103,MEX,V00021,SUC00064,24/2/2019,43,1.190.000,"27674,4186",59.500
P00015,C00002,CLI00103,PAR,V00002,SUC00047,16/2/2019,43,890.000,"20697,67442",53.400
P00015,C00002,CLI00734,CHI,V00062,SUC00020,6/2/2016,4,110.000,27500,"0,66"
P00015,C00002,CLI00734,CHI,V00062,SUC00020,7/12/2019,4,110.000,27500,"0,66"
P00015,C00002,CLI00734,CHI,V00062,SUC00020,6/2/2020,4,110.000,27500,"0,66"
P00015,C00002,CLI00693,CHI,V00052,SUC00003,14/9/2019,17,200.000,"11764,70588",40.000
P00015,C00002,CLI00693,ESP,V00045,SUC00008,12/7/2016,31,470.000,"15161,29032",51.700
P00015,C00002,CLI00228,PAR,V00033,SUC00018,27/8/2017,39,730.000,"18717,94872",94.900
P00015,C00002,CLI00155,CHI,V00023,SUC00059,1/9/2017,5,70.000,14000,"0,7"
P00015,C00002,CLI00155,ECU,V00050,SUC00023,27/4/2019,18,490.000,"27222,22222",98.000
P00015,C00002,CLI00155,URU,V00027,SUC00065,18/8/2016,34,880.000,"25882,35294",61.600
P00015,C00002,CLI00155,URU,V00027,SUC00065,18/8/2020,34,880.000,"25882,35294",61.600
P00015,C00002,CLI00508,ARG,V00032,SUC00057,26/8/2017,45,590.000,"13111,11111",76.700
P00015,C00002,CLI00508,COL,V00018,SUC00038,27/11/2017,24,370.000,"15416,66667",44.400
P00015,C00002,CLI00508,GUA,V00005,SUC00013,26/8/2017,10,220.000,22000,41.800
P00015,C00002,CLI00508,PER,V00040,SUC00061,27/11/2017,20,300.000,15000,60.000
P00015,C00002,CLI00190,CRI,V00055,SUC00052,29/3/2016,19,240.000,"12631,57895",40.800
P00015,C00002,CLI00190,CRI,V00055,SUC00052,28/1/2020,19,240.000,"12631,57895",40.800
P00015,C00002,CLI00190,CRI,V00055,SUC00052,29/3/2020,19,240.000,"12631,57895",40.800
P00015,C00002,CLI00190,GUA,V00015,SUC00004,17/5/2017,40,600.000,15000,96.000
P00015,C00002,CLI00519,COL,V00018,SUC00038,30/4/2017,46,590.000,"12826,08696",29.500
P00015,C00002,CLI00720,ECU,V00036,SUC00029,11/12/2016,42,1.120.000,"26666,66667",179.200
P00015,C00002,CLI00720,PAR,V00043,SUC00009,29/10/2018,23,290.000,"12608,69565",46.400
P00015,C00002,CLI00173,MEX,V00014,SUC00048,4/4/2016,46,600.000,"13043,47826",42.000
P00015,C00002,CLI00173,MEX,V00014,SUC00048,4/4/2020,46,600.000,"13043,47826",42.000
P00015,C00002,CLI00478,CRI,V00001,SUC00031,10/11/2018,1,20.000,20000,"0,34"
P00015,C00002,CLI00478,CRI,V00001,SUC00031,10/11/2020,1,20.000,20000,"0,34"
P00015,C00002,CLI00099,GUA,V00005,SUC00013,8/1/2017,24,280.000,"11666,66667",47.600
P00015,C00002,CLI00679,COL,V00046,SUC00019,26/8/2017,16,330.000,20625,23.100
P00015,C00002,CLI00290,PAR,V00002,SUC00047,22/6/2018,23,520.000,"22608,69565",41.600
P00015,C00002,CLI00290,PAR,V00002,SUC00047,22/6/2021,23,520.000,"22608,69565",41.600
P00015,C00002,CLI00540,URU,V00010,SUC00034,30/3/2019,11,170.000,"15454,54545",32.300
P00015,C00002,CLI00603,ECU,V00050,SUC00023,19/9/2017,5,130.000,26000,18.200
P00015,C00002,CLI00603,MEX,V00019,SUC00005,1/12/2017,34,490.000,"14411,76471",93.100
P00015,C00002,CLI00603,MEX,V00019,SUC00005,1/12/2020,34,490.000,"14411,76471",93.100
P00015,C00002,CLI00289,ECU,V00064,SUC00060,12/10/2017,26,450.000,"17307,69231",76.500
P00015,C00002,CLI00087,PER,V00013,SUC00036,12/9/2016,4,60.000,15000,"0,3"
P00015,C00002,CLI00087,PER,V00013,SUC00036,12/9/2020,4,60.000,15000,"0,3"
P00015,C00002,CLI00634,COL,V00039,SUC00012,1/11/2018,42,850.000,"20238,09524",110.500
P00015,C00002,CLI00634,COL,V00039,SUC00012,1/11/2020,42,850.000,"20238,09524",110.500
P00015,C00002,CLI00634,ECU,V00064,SUC00060,5/10/2016,49,1.310.000,"26734,69388",144.100
P00015,C00002,CLI00634,ECU,V00064,SUC00060,5/10/2020,49,1.310.000,"26734,69388",144.100
P00015,C00002,CLI00135,PER,V00040,SUC00061,17/1/2016,3,60.000,20000,"0,84"
P00015,C00002,CLI00135,PER,V00040,SUC00061,17/11/2019,3,60.000,20000,"0,84"
P00015,C00002,CLI00533,ESP,V00026,SUC00046,13/6/2019,43,1.110.000,"25813,95349",144.300
P00015,C00002,CLI00418,CHI,V00052,SUC00003,14/3/2017,20,230.000,11500,20.700
P00015,C00002,CLI00418,MEX,V00048,SUC00053,19/10/2019,24,560.000,"23333,33333",72.800
P00015,C00002,CLI00418,DOM,V00054,SUC00040,18/1/2018,27,420.000,"15555,55556",21.000
P00015,C00002,CLI00418,DOM,V00054,SUC00040,18/1/2021,27,420.000,"15555,55556",21.000
P00015,C00002,CLI00418,DOM,V00059,SUC00011,7/1/2016,11,170.000,"15454,54545","0,85"
P00015,C00002,CLI00418,DOM,V00059,SUC00011,7/11/2019,11,170.000,"15454,54545","0,85"
P00015,C00002,CLI00113,COL,V00031,SUC00054,15/9/2018,10,250.000,25000,27.500
P00015,C00002,CLI00113,COL,V00031,SUC00054,15/9/2021,10,250.000,25000,27.500
P00015,C00002,CLI00378,DOM,V00035,SUC00016,6/2/2019,43,660.000,"15348,83721",72.600
P00015,C00002,CLI00230,ESP,V00045,SUC00008,25/9/2017,35,590.000,"16857,14286",35.400
P00015,C00002,CLI00230,HON,V00006,SUC00030,9/7/2019,13,250.000,"19230,76923",17.500
P00015,C00002,CLI00457,ECU,V00029,SUC00025,4/11/2016,31,400.000,"12903,22581",32.000
P00015,C00002,CLI00116,COL,V00031,SUC00054,16/6/2017,34,880.000,"25882,35294",52.800
P00015,C00002,CLI00116,COL,V00031,SUC00054,16/6/2020,34,880.000,"25882,35294",52.800
P00015,C00002,CLI00615,ESP,V00061,SUC00014,8/6/2019,48,750.000,15625,127.500
P00015,C00002,CLI00338,ESP,V00063,SUC00027,10/10/2016,46,730.000,"15869,56522",73.000
P00015,C00002,CLI00338,ESP,V00063,SUC00027,10/10/2020,46,730.000,"15869,56522",73.000
P00015,C00002,CLI00109,URU,V00041,SUC00058,10/8/2017,48,980.000,"20416,66667",49.000
P00015,C00002,CLI00652,CHI,V00008,SUC00033,10/5/2019,45,640.000,"14222,22222",32.000
P00015,C00002,CLI00652,PAR,V00043,SUC00009,4/8/2019,2,30.000,15000,"0,48"
P00015,C00002,CLI00422,ARG,V00058,SUC00024,8/10/2016,15,230.000,"15333,33333",34.500
P00015,C00002,CLI00422,ARG,V00058,SUC00024,8/10/2020,15,230.000,"15333,33333",34.500
P00015,C00002,CLI00422,CRI,V00001,SUC00031,1/9/2017,40,1.070.000,26750,53.500
P00015,C00002,CLI00422,PER,V00037,SUC00010,3/1/2019,14,250.000,"17857,14286",22.500
P00015,C00002,CLI00628,MEX,V00047,SUC00056,27/2/2017,8,110.000,13750,"0,55"
P00015,C00002,CLI00220,DOM,V00028,SUC00044,12/11/2017,42,630.000,15000,31.500
P00015,C00002,CLI00751,GUA,V00015,SUC00004,18/8/2018,44,680.000,"15454,54545",102.000
P00015,C00002,CLI00751,GUA,V00015,SUC00004,18/8/2021,44,680.000,"15454,54545",102.000
P00015,C00002,CLI00751,PER,V00009,SUC00055,12/3/2016,39,510.000,"13076,92308",66.300
P00015,C00002,CLI00751,PER,V00009,SUC00055,11/1/2020,39,510.000,"13076,92308",66.300
P00015,C00002,CLI00751,PER,V00009,SUC00055,12/3/2020,39,510.000,"13076,92308",66.300
P00015,C00002,CLI00577,ESP,V00061,SUC00014,20/6/2019,18,280.000,"15555,55556",36.400
P00015,C00002,CLI00765,URU,V00027,SUC00065,23/9/2019,47,1.060.000,"22553,19149",63.600
P00015,C00002,CLI00186,DOM,V00004,SUC00041,19/9/2019,31,610.000,"19677,41935",115.900
P00015,C00002,CLI00304,ARG,V00058,SUC00024,11/2/2016,18,480.000,"26666,66667",38.400
P00015,C00002,CLI00304,ARG,V00058,SUC00024,12/12/2019,18,480.000,"26666,66667",38.400
P00015,C00002,CLI00304,ARG,V00058,SUC00024,11/2/2020,18,480.000,"26666,66667",38.400
P00015,C00002,CLI00304,CHI,V00008,SUC00033,11/2/2016,48,1.320.000,27500,211.200
P00015,C00002,CLI00304,CHI,V00008,SUC00033,12/12/2019,48,1.320.000,27500,211.200
P00015,C00002,CLI00304,CHI,V00008,SUC00033,11/2/2020,48,1.320.000,27500,211.200
P00015,C00002,CLI00304,ESP,V00061,SUC00014,26/6/2018,16,230.000,14375,11.500
P00015,C00002,CLI00304,ESP,V00061,SUC00014,26/6/2021,16,230.000,14375,11.500
P00015,C00002,CLI00304,GUA,V00056,SUC00017,11/6/2016,29,380.000,"13103,44828",68.400
P00015,C00002,CLI00304,PER,V00040,SUC00061,7/6/2019,12,140.000,"11666,66667","0,7"
P00015,C00002,CLI00304,DOM,V00035,SUC00016,13/1/2018,41,530.000,"12926,82927",90.100
P00015,C00002,CLI00304,DOM,V00035,SUC00016,13/1/2021,41,530.000,"12926,82927",90.100
P00015,C00002,CLI00658,ESP,V00026,SUC00046,12/5/2019,46,680.000,"14782,6087",122.400
P00015,C00002,CLI00677,ECU,V00007,SUC00002,19/7/2017,40,640.000,16000,115.200
P00015,C00002,CLI00677,ECU,V00007,SUC00002,19/7/2020,40,640.000,16000,115.200
P00015,C00002,CLI00592,CRI,V00001,SUC00031,26/7/2016,48,1.290.000,26875,64.500
P00015,C00002,CLI00592,DOM,V00054,SUC00040,26/7/2016,8,210.000,26250,37.800
P00015,C00002,CLI00450,COL,V00051,SUC00001,23/7/2017,12,230.000,"19166,66667",25.300
P00015,C00002,CLI00450,COL,V00051,SUC00001,23/7/2020,12,230.000,"19166,66667",25.300
P00015,C00002,CLI00440,COL,V00018,SUC00038,29/1/2018,3,60.000,20000,"0,84"
P00015,C00002,CLI00440,COL,V00018,SUC00038,29/1/2021,3,60.000,20000,"0,84"
P00015,C00002,CLI00440,ESP,V00012,SUC00050,1/6/2016,7,100.000,"14285,71429",20.000
P00015,C00002,CLI00618,ARG,V00032,SUC00057,27/11/2017,24,350.000,"14583,33333",35.000
P00015,C00002,CLI00618,ARG,V00053,SUC00006,25/9/2016,32,490.000,"15312,5",24.500
P00015,C00002,CLI00618,ARG,V00053,SUC00006,25/9/2020,32,490.000,"15312,5",24.500
P00015,C00002,CLI00640,CRI,V00022,SUC00037,10/4/2019,50,650.000,13000,52.000
P00015,C00002,CLI00147,DOM,V00035,SUC00016,19/7/2017,8,210.000,26250,18.900
P00015,C00002,CLI00147,DOM,V00035,SUC00016,19/7/2020,8,210.000,26250,18.900
P00015,C00002,CLI00560,ESP,V00045,SUC00008,2/9/2018,30,390.000,13000,39.000
P00015,C00002,CLI00560,ESP,V00045,SUC00008,2/9/2021,30,390.000,13000,39.000
P00015,C00002,CLI00560,PER,V00009,SUC00055,9/4/2016,43,830.000,"19302,32558",107.900
P00015,C00002,CLI00560,PER,V00009,SUC00055,9/4/2020,43,830.000,"19302,32558",107.900
P00015,C00002,CLI00111,CHI,V00030,SUC00051,25/9/2018,2,30.000,15000,"0,36"
P00015,C00002,CLI00111,CHI,V00030,SUC00051,25/9/2021,2,30.000,15000,"0,36"
P00015,C00002,CLI00111,PAR,V00025,SUC00049,3/3/2018,8,120.000,15000,22.800
P00015,C00002,CLI00111,PAR,V00025,SUC00049,14/4/2019,4,50.000,12500,"0,85"
P00015,C00002,CLI00111,PAR,V00025,SUC00049,3/3/2021,8,120.000,15000,22.800
P00015,C00002,CLI00770,CHI,V00023,SUC00059,28/8/2016,25,290.000,11600,43.500
